,date,Region,Department,market,latitude,longitude,Categorie_product,Product,price_per_kg,mois,annee
31733,2022-08-15,Est,Kadey,Kétté,4.96,14.56,cereals and tubers,Potatoes (Irish),440.0,8,2022
31734,2022-08-15,Est,Kadey,Kétté,4.96,14.56,cereals and tubers,"Rice (long grain, imported)",500.0,8,2022
31740,2022-08-15,Est,Kadey,Kétté,4.96,14.56,miscellaneous food,Salt,300.0,8,2022
31744,2022-08-15,Est,Kadey,Kétté,4.96,14.56,pulses and nuts,Beans (niebe),750.0,8,2022
31745,2022-08-15,Est,Kadey,Kétté,4.96,14.56,pulses and nuts,Beans (red),675.0,8,2022
31746,2022-08-15,Est,Kadey,Kétté,4.96,14.56,pulses and nuts,Groundnuts (shelled),970.0,8,2022
31747,2022-08-15,Est,Kadey,Kétté,4.96,14.56,vegetables and fruits,Onions,295.0,8,2022
31748,2022-08-15,Est,Kadey,Kétté,4.96,14.56,vegetables and fruits,Plantains,280.0,8,2022
31749,2022-08-15,Est,Lom-et-Djérem,Bertoua 1,4.58,13.68,cereals and tubers,Cassava (cossette),200.0,8,2022
31750,2022-08-15,Est,Lom-et-Djérem,Bertoua 1,4.58,13.68,cereals and tubers,Cassava meal (gari),1100.0,8,2022
31751,2022-08-15,Est,Lom-et-Djérem,Bertoua 1,4.58,13.68,cereals and tubers,Cocoyam (macabo),500.0,8,2022
31752,2022-08-15,Est,Lom-et-Djérem,Bertoua 1,4.58,13.68,cereals and tubers,Maize (yellow),200.0,8,2022
31753,2022-08-15,Est,Lom-et-Djérem,Bertoua 1,4.58,13.68,cereals and tubers,Potatoes (Irish),450.0,8,2022
31754,2022-08-15,Est,Lom-et-Djérem,Bertoua 1,4.58,13.68,cereals and tubers,"Rice (long grain, imported)",433.33,8,2022
31755,2022-08-15,Est,Lom-et-Djérem,Bertoua 1,4.58,13.68,cereals and tubers,Wheat flour,600.0,8,2022
31761,2022-08-15,Est,Lom-et-Djérem,Bertoua 1,4.58,13.68,miscellaneous food,Salt,300.0,8,2022
31764,2022-08-15,Est,Lom-et-Djérem,Bertoua 1,4.58,13.68,pulses and nuts,Beans (niebe),560.0,8,2022
31765,2022-08-15,Est,Lom-et-Djérem,Bertoua 1,4.58,13.68,pulses and nuts,Beans (red),560.0,8,2022
31766,2022-08-15,Est,Lom-et-Djérem,Bertoua 1,4.58,13.68,pulses and nuts,Groundnuts (shelled),700.0,8,2022
31767,2022-08-15,Est,Lom-et-Djérem,Bertoua 1,4.58,13.68,vegetables and fruits,Onions,1000.0,8,2022
31768,2022-08-15,Est,Lom-et-Djérem,Bertoua 1,4.58,13.68,vegetables and fruits,Plantains,433.33,8,2022
31769,2022-08-15,Est,Lom-et-Djérem,Bertoua 1,4.58,13.68,vegetables and fruits,Tomatoes,600.0,8,2022
31770,2022-08-15,Est,Lom-et-Djérem,Bertoua 2,4.57,13.69,cereals and tubers,Cassava (cossette),500.0,8,2022
31771,2022-08-15,Est,Lom-et-Djérem,Bertoua 2,4.57,13.69,cereals and tubers,Cassava meal (gari),933.33,8,2022
31772,2022-08-15,Est,Lom-et-Djérem,Bertoua 2,4.57,13.69,cereals and tubers,Cocoyam (macabo),450.0,8,2022
31773,2022-08-15,Est,Lom-et-Djérem,Bertoua 2,4.57,13.69,cereals and tubers,Maize (yellow),600.0,8,2022
31774,2022-08-15,Est,Lom-et-Djérem,Bertoua 2,4.57,13.69,cereals and tubers,Potatoes (Irish),466.67,8,2022
31775,2022-08-15,Est,Lom-et-Djérem,Bertoua 2,4.57,13.69,cereals and tubers,"Rice (long grain, imported)",500.0,8,2022
31776,2022-08-15,Est,Lom-et-Djérem,Bertoua 2,4.57,13.69,cereals and tubers,Wheat flour,600.0,8,2022
31782,2022-08-15,Est,Lom-et-Djérem,Bertoua 2,4.57,13.69,miscellaneous food,Salt,333.33,8,2022
31785,2022-08-15,Est,Lom-et-Djérem,Bertoua 2,4.57,13.69,pulses and nuts,Beans (niebe),750.0,8,2022
31786,2022-08-15,Est,Lom-et-Djérem,Bertoua 2,4.57,13.69,pulses and nuts,Beans (red),700.0,8,2022
31787,2022-08-15,Est,Lom-et-Djérem,Bertoua 2,4.57,13.69,pulses and nuts,Groundnuts (shelled),966.67,8,2022
31788,2022-08-15,Est,Lom-et-Djérem,Bertoua 2,4.57,13.69,vegetables and fruits,Onions,600.0,8,2022
31789,2022-08-15,Est,Lom-et-Djérem,Bertoua 2,4.57,13.69,vegetables and fruits,Plantains,400.0,8,2022
31790,2022-08-15,Est,Lom-et-Djérem,Bertoua 2,4.57,13.69,vegetables and fruits,Tomatoes,433.33,8,2022
31791,2022-08-15,Est,Lom-et-Djérem,Betare Oya,5.59,14.08,cereals and tubers,Cassava (cossette),400.0,8,2022
31792,2022-08-15,Est,Lom-et-Djérem,Betare Oya,5.59,14.08,cereals and tubers,"Rice (long grain, imported)",500.0,8,2022
31793,2022-08-15,Est,Lom-et-Djérem,Betare Oya,5.59,14.08,cereals and tubers,Wheat flour,600.0,8,2022
31798,2022-08-15,Est,Lom-et-Djérem,Betare Oya,5.59,14.08,miscellaneous food,Salt,316.67,8,2022
31801,2022-08-15,Est,Lom-et-Djérem,Betare Oya,5.59,14.08,pulses and nuts,Beans (niebe),800.0,8,2022
31802,2022-08-15,Est,Lom-et-Djérem,Betare Oya,5.59,14.08,pulses and nuts,Beans (red),750.0,8,2022
31803,2022-08-15,Est,Lom-et-Djérem,Betare Oya,5.59,14.08,pulses and nuts,Groundnuts (shelled),966.67,8,2022
31804,2022-08-15,Est,Lom-et-Djérem,Betare Oya,5.59,14.08,vegetables and fruits,Onions,550.0,8,2022
31805,2022-08-15,Est,Lom-et-Djérem,Garoua Boulaï,5.9,14.55,cereals and tubers,Cassava (cossette),350.0,8,2022
31806,2022-08-15,Est,Lom-et-Djérem,Garoua Boulaï,5.9,14.55,cereals and tubers,"Rice (long grain, imported)",433.33,8,2022
31807,2022-08-15,Est,Lom-et-Djérem,Garoua Boulaï,5.9,14.55,cereals and tubers,Wheat flour,600.0,8,2022
31812,2022-08-15,Est,Lom-et-Djérem,Garoua Boulaï,5.9,14.55,miscellaneous food,Salt,300.0,8,2022
31815,2022-08-15,Est,Lom-et-Djérem,Garoua Boulaï,5.9,14.55,pulses and nuts,Beans (niebe),758.33,8,2022
31816,2022-08-15,Est,Lom-et-Djérem,Garoua Boulaï,5.9,14.55,pulses and nuts,Beans (red),600.0,8,2022
31817,2022-08-15,Est,Lom-et-Djérem,Garoua Boulaï,5.9,14.55,pulses and nuts,Groundnuts (shelled),1000.0,8,2022
31818,2022-08-15,Est,Lom-et-Djérem,Garoua Boulaï,5.9,14.55,vegetables and fruits,Onions,500.0,8,2022
31819,2022-08-15,Est,Lom-et-Djérem,Guiwa Yangamo,4.97,14.05,cereals and tubers,Cassava (cossette),366.67,8,2022
31820,2022-08-15,Est,Lom-et-Djérem,Guiwa Yangamo,4.97,14.05,cereals and tubers,"Rice (long grain, imported)",500.0,8,2022
31821,2022-08-15,Est,Lom-et-Djérem,Guiwa Yangamo,4.97,14.05,cereals and tubers,Wheat flour,616.67,8,2022
31825,2022-08-15,Est,Lom-et-Djérem,Guiwa Yangamo,4.97,14.05,miscellaneous food,Salt,350.0,8,2022
31828,2022-08-15,Est,Lom-et-Djérem,Guiwa Yangamo,4.97,14.05,pulses and nuts,Groundnuts (shelled),1033.33,8,2022
31829,2022-08-15,Est,Lom-et-Djérem,Guiwa Yangamo,4.97,14.05,vegetables and fruits,Onions,633.33,8,2022
31830,2022-08-15,Est,Lom-et-Djérem,Mandjou,4.6,13.73,cereals and tubers,Cassava (cossette),200.0,8,2022
31831,2022-08-15,Est,Lom-et-Djérem,Mandjou,4.6,13.73,cereals and tubers,Maize (yellow),200.0,8,2022
31832,2022-08-15,Est,Lom-et-Djérem,Mandjou,4.6,13.73,cereals and tubers,"Rice (long grain, imported)",400.0,8,2022
31833,2022-08-15,Est,Lom-et-Djérem,Mandjou,4.6,13.73,cereals and tubers,Wheat flour,600.0,8,2022
31838,2022-08-15,Est,Lom-et-Djérem,Mandjou,4.6,13.73,miscellaneous food,Salt,300.0,8,2022
31841,2022-08-15,Est,Lom-et-Djérem,Mandjou,4.6,13.73,pulses and nuts,Beans (niebe),473.33,8,2022
31842,2022-08-15,Est,Lom-et-Djérem,Mandjou,4.6,13.73,pulses and nuts,Beans (red),600.0,8,2022
31843,2022-08-15,Est,Lom-et-Djérem,Mandjou,4.6,13.73,pulses and nuts,Groundnuts (shelled),760.0,8,2022
31844,2022-08-15,Est,Lom-et-Djérem,Mandjou,4.6,13.73,vegetables and fruits,Onions,1000.0,8,2022
31845,2022-08-15,Est,Lom-et-Djérem,Ndokayo,5.51,14.12,cereals and tubers,Cassava (cossette),400.0,8,2022
31846,2022-08-15,Est,Lom-et-Djérem,Ndokayo,5.51,14.12,cereals and tubers,"Rice (long grain, imported)",500.0,8,2022
31847,2022-08-15,Est,Lom-et-Djérem,Ndokayo,5.51,14.12,cereals and tubers,Wheat flour,600.0,8,2022
31852,2022-08-15,Est,Lom-et-Djérem,Ndokayo,5.51,14.12,miscellaneous food,Salt,350.0,8,2022
31855,2022-08-15,Est,Lom-et-Djérem,Ndokayo,5.51,14.12,pulses and nuts,Beans (red),716.67,8,2022
31856,2022-08-15,Est,Lom-et-Djérem,Ndokayo,5.51,14.12,pulses and nuts,Groundnuts (shelled),1000.0,8,2022
31857,2022-08-15,Est,Lom-et-Djérem,Ndokayo,5.51,14.12,vegetables and fruits,Onions,566.67,8,2022
31858,2022-08-15,Est,Lom-et-Djérem,Tongo Gandima,5.18,14.0,cereals and tubers,Cassava (cossette),391.67,8,2022
31859,2022-08-15,Est,Lom-et-Djérem,Tongo Gandima,5.18,14.0,cereals and tubers,"Rice (long grain, imported)",500.0,8,2022
31860,2022-08-15,Est,Lom-et-Djérem,Tongo Gandima,5.18,14.0,cereals and tubers,Wheat flour,600.0,8,2022
31863,2022-08-15,Est,Lom-et-Djérem,Tongo Gandima,5.18,14.0,miscellaneous food,Salt,333.33,8,2022
31866,2022-08-15,Est,Lom-et-Djérem,Tongo Gandima,5.18,14.0,pulses and nuts,Groundnuts (shelled),1033.33,8,2022
31867,2022-08-15,Est,Lom-et-Djérem,Tongo Gandima,5.18,14.0,vegetables and fruits,Onions,616.67,8,2022
31868,2022-08-15,Extrême-Nord,Diamaré,Gazawa,10.54,14.14,cereals and tubers,Maize (white),228.93,8,2022
31869,2022-08-15,Extrême-Nord,Diamaré,Gazawa,10.54,14.14,cereals and tubers,Potatoes,206.9,8,2022
31870,2022-08-15,Extrême-Nord,Diamaré,Gazawa,10.54,14.14,cereals and tubers,Rice (local),371.21,8,2022
31871,2022-08-15,Extrême-Nord,Diamaré,Gazawa,10.54,14.14,cereals and tubers,"Rice (long grain, imported)",277.78,8,2022
31872,2022-08-15,Extrême-Nord,Diamaré,Gazawa,10.54,14.14,cereals and tubers,Sorghum (red),175.0,8,2022
31873,2022-08-15,Extrême-Nord,Diamaré,Gazawa,10.54,14.14,cereals and tubers,Sorghum (white),235.94,8,2022
31876,2022-08-15,Extrême-Nord,Diamaré,Gazawa,10.54,14.14,miscellaneous food,Salt,181.82,8,2022
31878,2022-08-15,Extrême-Nord,Diamaré,Gazawa,10.54,14.14,pulses and nuts,Beans (niebe),448.28,8,2022
31879,2022-08-15,Extrême-Nord,Diamaré,Gazawa,10.54,14.14,pulses and nuts,Soybeans,500.0,8,2022
31880,2022-08-15,Extrême-Nord,Diamaré,Gazawa,10.54,14.14,vegetables and fruits,Okra (fresh),525.0,8,2022
31881,2022-08-15,Extrême-Nord,Diamaré,Gazawa,10.54,14.14,vegetables and fruits,Onions,200.0,8,2022
31882,2022-08-15,Extrême-Nord,Diamaré,Gazawa,10.54,14.14,vegetables and fruits,Tomatoes,300.0,8,2022
31883,2022-08-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,cereals and tubers,Cassava (fresh),375.0,8,2022
31884,2022-08-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,cereals and tubers,Maize (white),250.0,8,2022
31885,2022-08-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,cereals and tubers,Maize (white),250.0,8,2022
31886,2022-08-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,cereals and tubers,Potatoes,157.89,8,2022
31887,2022-08-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,cereals and tubers,Potatoes (Irish),791.67,8,2022
31888,2022-08-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,cereals and tubers,Rice (local),387.5,8,2022
31889,2022-08-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,cereals and tubers,Rice (local),400.0,8,2022
31890,2022-08-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,cereals and tubers,"Rice (long grain, imported)",533.33,8,2022
31891,2022-08-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,cereals and tubers,Sorghum (red),222.5,8,2022
31892,2022-08-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,cereals and tubers,Sorghum (red),250.0,8,2022
31893,2022-08-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,cereals and tubers,Sorghum (white),260.0,8,2022
31894,2022-08-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,cereals and tubers,Sorghum (white),250.0,8,2022
31895,2022-08-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,cereals and tubers,Taro,620.69,8,2022
31896,2022-08-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,cereals and tubers,Wheat flour,700.0,8,2022
31897,2022-08-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,cereals and tubers,Yam,766.67,8,2022
31903,2022-08-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,miscellaneous food,Salt,300.0,8,2022
31909,2022-08-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,pulses and nuts,Beans (niebe),462.5,8,2022
31910,2022-08-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,pulses and nuts,Beans (niebe),600.0,8,2022
31911,2022-08-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,pulses and nuts,Beans (red),1000.0,8,2022
31912,2022-08-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,pulses and nuts,Groundnuts (shelled),882.5,8,2022
31913,2022-08-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,pulses and nuts,Groundnuts (shelled),850.0,8,2022
31914,2022-08-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,pulses and nuts,Soybeans,382.98,8,2022
31915,2022-08-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,vegetables and fruits,Bananas,666.67,8,2022
31916,2022-08-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,vegetables and fruits,Okra (dry),677.42,8,2022
31917,2022-08-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,vegetables and fruits,Okra (fresh),500.0,8,2022
31918,2022-08-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,vegetables and fruits,Onions,290.0,8,2022
31919,2022-08-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,vegetables and fruits,Onions,600.0,8,2022
31920,2022-08-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,vegetables and fruits,Peppers (dried),2000.0,8,2022
31921,2022-08-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,vegetables and fruits,Plantains,858.33,8,2022
31922,2022-08-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,vegetables and fruits,Tomatoes,461.54,8,2022
31923,2022-08-15,Extrême-Nord,Diamaré,Maroua,10.6,14.33,vegetables and fruits,Watermelons,345.82,8,2022
31924,2022-08-15,Extrême-Nord,Diamaré,Maroua-Dougoy,10.61,14.35,cereals and tubers,Maize (white),237.5,8,2022
31925,2022-08-15,Extrême-Nord,Diamaré,Maroua-Dougoy,10.61,14.35,cereals and tubers,Potatoes (Irish),1000.0,8,2022
31926,2022-08-15,Extrême-Nord,Diamaré,Maroua-Dougoy,10.61,14.35,cereals and tubers,Rice (local),437.5,8,2022
31927,2022-08-15,Extrême-Nord,Diamaré,Maroua-Dougoy,10.61,14.35,cereals and tubers,"Rice (long grain, imported)",477.5,8,2022
31928,2022-08-15,Extrême-Nord,Diamaré,Maroua-Dougoy,10.61,14.35,cereals and tubers,Sorghum (red),237.5,8,2022
31929,2022-08-15,Extrême-Nord,Diamaré,Maroua-Dougoy,10.61,14.35,cereals and tubers,Sorghum (white),237.5,8,2022
31930,2022-08-15,Extrême-Nord,Diamaré,Maroua-Dougoy,10.61,14.35,cereals and tubers,Wheat flour,675.0,8,2022
31931,2022-08-15,Extrême-Nord,Diamaré,Maroua-Dougoy,10.61,14.35,cereals and tubers,Yam,1000.0,8,2022
31934,2022-08-15,Extrême-Nord,Diamaré,Maroua-Dougoy,10.61,14.35,miscellaneous food,Salt,350.0,8,2022
31939,2022-08-15,Extrême-Nord,Diamaré,Maroua-Dougoy,10.61,14.35,pulses and nuts,Beans (niebe),500.0,8,2022
31940,2022-08-15,Extrême-Nord,Diamaré,Maroua-Dougoy,10.61,14.35,pulses and nuts,Beans (red),1000.0,8,2022
31941,2022-08-15,Extrême-Nord,Diamaré,Maroua-Dougoy,10.61,14.35,pulses and nuts,Groundnuts (shelled),895.0,8,2022
31942,2022-08-15,Extrême-Nord,Diamaré,Maroua-Dougoy,10.61,14.35,vegetables and fruits,Onions,600.0,8,2022
31943,2022-08-15,Extrême-Nord,Diamaré,Maroua-Dougoy,10.61,14.35,vegetables and fruits,Plantains,750.0,8,2022
31944,2022-08-15,Extrême-Nord,Diamaré,Salak,10.46,14.24,cereals and tubers,Maize (white),215.22,8,2022
31945,2022-08-15,Extrême-Nord,Diamaré,Salak,10.46,14.24,cereals and tubers,Pasta (spaghetti),966.67,8,2022
31946,2022-08-15,Extrême-Nord,Diamaré,Salak,10.46,14.24,cereals and tubers,Potatoes,307.44,8,2022
31947,2022-08-15,Extrême-Nord,Diamaré,Salak,10.46,14.24,cereals and tubers,Potatoes (Irish),716.05,8,2022
31948,2022-08-15,Extrême-Nord,Diamaré,Salak,10.46,14.24,cereals and tubers,Rice (local),419.35,8,2022
31949,2022-08-15,Extrême-Nord,Diamaré,Salak,10.46,14.24,cereals and tubers,"Rice (long grain, imported)",500.0,8,2022
31950,2022-08-15,Extrême-Nord,Diamaré,Salak,10.46,14.24,cereals and tubers,Sorghum (red),184.09,8,2022
31951,2022-08-15,Extrême-Nord,Diamaré,Salak,10.46,14.24,cereals and tubers,Sorghum (white),213.92,8,2022
31952,2022-08-15,Extrême-Nord,Diamaré,Salak,10.46,14.24,cereals and tubers,Taro,344.83,8,2022
31956,2022-08-15,Extrême-Nord,Diamaré,Salak,10.46,14.24,miscellaneous food,Salt,200.0,8,2022
31960,2022-08-15,Extrême-Nord,Diamaré,Salak,10.46,14.24,pulses and nuts,Beans (niebe),509.15,8,2022
31961,2022-08-15,Extrême-Nord,Diamaré,Salak,10.46,14.24,vegetables and fruits,Okra (dry),1200.0,8,2022
31962,2022-08-15,Extrême-Nord,Diamaré,Salak,10.46,14.24,vegetables and fruits,Onions,250.0,8,2022
31963,2022-08-15,Extrême-Nord,Diamaré,Salak,10.46,14.24,vegetables and fruits,Peppers (dried),2000.0,8,2022
31964,2022-08-15,Extrême-Nord,Logone-et-Chari,Fotokol,12.38,14.22,cereals and tubers,Maize (white),305.37,8,2022
31965,2022-08-15,Extrême-Nord,Logone-et-Chari,Fotokol,12.38,14.22,cereals and tubers,Pasta (spaghetti),800.0,8,2022
31966,2022-08-15,Extrême-Nord,Logone-et-Chari,Fotokol,12.38,14.22,cereals and tubers,Potatoes,191.18,8,2022
31967,2022-08-15,Extrême-Nord,Logone-et-Chari,Fotokol,12.38,14.22,cereals and tubers,Potatoes (Irish),1236.11,8,2022
31968,2022-08-15,Extrême-Nord,Logone-et-Chari,Fotokol,12.38,14.22,cereals and tubers,Rice (local),481.48,8,2022
31969,2022-08-15,Extrême-Nord,Logone-et-Chari,Fotokol,12.38,14.22,cereals and tubers,"Rice (long grain, imported)",509.09,8,2022
31970,2022-08-15,Extrême-Nord,Logone-et-Chari,Fotokol,12.38,14.22,cereals and tubers,Sorghum (red),385.14,8,2022
31971,2022-08-15,Extrême-Nord,Logone-et-Chari,Fotokol,12.38,14.22,cereals and tubers,Sorghum (white),300.34,8,2022
31972,2022-08-15,Extrême-Nord,Logone-et-Chari,Fotokol,12.38,14.22,cereals and tubers,Taro,793.48,8,2022
31976,2022-08-15,Extrême-Nord,Logone-et-Chari,Fotokol,12.38,14.22,miscellaneous food,Salt,360.0,8,2022
31979,2022-08-15,Extrême-Nord,Logone-et-Chari,Fotokol,12.38,14.22,pulses and nuts,Beans (niebe),871.43,8,2022
31980,2022-08-15,Extrême-Nord,Logone-et-Chari,Fotokol,12.38,14.22,pulses and nuts,Groundnuts (shelled),1454.55,8,2022
31981,2022-08-15,Extrême-Nord,Logone-et-Chari,Fotokol,12.38,14.22,vegetables and fruits,Garlic,1574.63,8,2022
31982,2022-08-15,Extrême-Nord,Logone-et-Chari,Fotokol,12.38,14.22,vegetables and fruits,Leafy vegetables,510.87,8,2022
31983,2022-08-15,Extrême-Nord,Logone-et-Chari,Fotokol,12.38,14.22,vegetables and fruits,Okra (dry),1620.88,8,2022
31984,2022-08-15,Extrême-Nord,Logone-et-Chari,Fotokol,12.38,14.22,vegetables and fruits,Onions,357.14,8,2022
31985,2022-08-15,Extrême-Nord,Logone-et-Chari,Fotokol,12.38,14.22,vegetables and fruits,Peppers (dried),2193.55,8,2022
31986,2022-08-15,Extrême-Nord,Logone-et-Chari,Fotokol,12.38,14.22,vegetables and fruits,Tomatoes,565.22,8,2022
31987,2022-08-15,Extrême-Nord,Logone-et-Chari,Fotokol,12.38,14.22,vegetables and fruits,Watermelons,453.12,8,2022
31988,2022-08-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,cereals and tubers,Cocoyam (macabo),306.12,8,2022
31989,2022-08-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,cereals and tubers,Maize (white),261.25,8,2022
31990,2022-08-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,cereals and tubers,Maize (white),1433.33,8,2022
31991,2022-08-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,cereals and tubers,Pasta (spaghetti),1000.0,8,2022
31992,2022-08-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,cereals and tubers,Potatoes,150.0,8,2022
31993,2022-08-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,cereals and tubers,Potatoes (Irish),2000.0,8,2022
31994,2022-08-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,cereals and tubers,Rice (local),445.8333333333333,8,2022
31995,2022-08-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,cereals and tubers,Rice (local),1066.67,8,2022
31996,2022-08-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,cereals and tubers,"Rice (long grain, imported)",1200.0,8,2022
31997,2022-08-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,cereals and tubers,Sorghum (red),256.25,8,2022
31998,2022-08-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,cereals and tubers,Sorghum (red),600.0,8,2022
31999,2022-08-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,cereals and tubers,Sorghum (white),256.25,8,2022
32000,2022-08-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,cereals and tubers,Sorghum (white),700.0,8,2022
32001,2022-08-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,cereals and tubers,Taro,492.19,8,2022
32002,2022-08-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,cereals and tubers,Wheat flour,750.0,8,2022
32003,2022-08-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,cereals and tubers,Yam,2333.33,8,2022
32009,2022-08-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,miscellaneous food,Salt,1000.0,8,2022
32015,2022-08-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,pulses and nuts,Beans (niebe),900.0,8,2022
32016,2022-08-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,pulses and nuts,Beans (red),1500.0,8,2022
32017,2022-08-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,pulses and nuts,Cowpeas (Red),550.0,8,2022
32018,2022-08-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,pulses and nuts,Groundnuts (shelled),730.0,8,2022
32019,2022-08-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,pulses and nuts,Groundnuts (shelled),1100.0,8,2022
32020,2022-08-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,vegetables and fruits,Garlic,2586.21,8,2022
32021,2022-08-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,vegetables and fruits,Okra (dry),2294.87,8,2022
32022,2022-08-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,vegetables and fruits,Okra (fresh),483.33,8,2022
32023,2022-08-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,vegetables and fruits,Onions,292.5,8,2022
32024,2022-08-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,vegetables and fruits,Onions,966.67,8,2022
32025,2022-08-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,vegetables and fruits,Peppers (dried),3416.67,8,2022
32026,2022-08-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,vegetables and fruits,Plantains,2000.0,8,2022
32027,2022-08-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,vegetables and fruits,Tomatoes,789.47,8,2022
32028,2022-08-15,Extrême-Nord,Logone-et-Chari,Kousseri,12.08,15.03,vegetables and fruits,Watermelons,244.68,8,2022
32029,2022-08-15,Extrême-Nord,Logone-et-Chari,Logone-Birni,11.78,15.1,cereals and tubers,Maize (white),1333.33,8,2022
32030,2022-08-15,Extrême-Nord,Logone-et-Chari,Logone-Birni,11.78,15.1,cereals and tubers,Pasta (spaghetti),1000.0,8,2022
32031,2022-08-15,Extrême-Nord,Logone-et-Chari,Logone-Birni,11.78,15.1,cereals and tubers,Rice (local),700.0,8,2022
32032,2022-08-15,Extrême-Nord,Logone-et-Chari,Logone-Birni,11.78,15.1,cereals and tubers,"Rice (long grain, imported)",1200.0,8,2022
32033,2022-08-15,Extrême-Nord,Logone-et-Chari,Logone-Birni,11.78,15.1,cereals and tubers,Sorghum (red),600.0,8,2022
32034,2022-08-15,Extrême-Nord,Logone-et-Chari,Logone-Birni,11.78,15.1,cereals and tubers,Sorghum (white),700.0,8,2022
32035,2022-08-15,Extrême-Nord,Logone-et-Chari,Logone-Birni,11.78,15.1,cereals and tubers,Wheat flour,658.28,8,2022
32041,2022-08-15,Extrême-Nord,Logone-et-Chari,Logone-Birni,11.78,15.1,miscellaneous food,Salt,1000.0,8,2022
32045,2022-08-15,Extrême-Nord,Logone-et-Chari,Logone-Birni,11.78,15.1,pulses and nuts,Beans (niebe),683.33,8,2022
32046,2022-08-15,Extrême-Nord,Logone-et-Chari,Logone-Birni,11.78,15.1,pulses and nuts,Groundnuts (shelled),1733.33,8,2022
32047,2022-08-15,Extrême-Nord,Logone-et-Chari,Logone-Birni,11.78,15.1,vegetables and fruits,Okra (dry),2654.87,8,2022
32048,2022-08-15,Extrême-Nord,Logone-et-Chari,Logone-Birni,11.78,15.1,vegetables and fruits,Onions,700.0,8,2022
